thisN,thisTrialN,thisRepN,conditions_practice,ISI_practice,keyPractice.keys,keyPractice.rt,keyPractice.duration,condition,interstim_interval,key_resp.keys,key_resp.rt,key_resp.duration,elementMotionDemo.thisRepN,elementMotionDemo.thisTrialN,elementMotionDemo.thisN,elementMotionDemo.thisIndex,groupMotionDemo.thisRepN,groupMotionDemo.thisTrialN,groupMotionDemo.thisN,groupMotionDemo.thisIndex,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,group,colorTest.started,keyColorTest.started,redCircle.started,blueCircle.started,greenCircle.started,purpleCircle.started,orangeCircle.started,brownCircle.started,pinkCircle.started,tealCircle.started,colorTest.stopped,keyColorTest.keys,keyColorTest.rt,keyColorTest.duration,InstructionScreen.started,textInstructions.started,keyInstructionContinue.started,InstructionScreen.stopped,keyInstructionContinue.keys,keyInstructionContinue.rt,keyInstructionContinue.duration,elementMotionExplained.started,textElementMotion.started,keyElementMotionExplained.started,elementMotionExplained.stopped,keyElementMotionExplained.keys,keyElementMotionExplained.rt,keyElementMotionExplained.duration,blank800.started,FixationCrossBlank800.started,FixationCrossBlank800.stopped,blank800.stopped,direction,exampleFrame1.started,ternusExampleLeft.started,ternusExampleMiddle.started,ternusExampleRight.started,FixationCrossExample.started,ternusExampleLeft.stopped,ternusExampleMiddle.stopped,ternusExampleRight.stopped,FixationCrossExample.stopped,exampleFrame1.stopped,exampleFrame2.started,ternusExampleLeft_2.started,ternusExampleMiddle_2.started,ternusExampleRight_2.started,FixationCrossExample_2.started,ternusExampleLeft_2.stopped,ternusExampleMiddle_2.stopped,ternusExampleRight_2.stopped,FixationCrossExample_2.stopped,exampleFrame2.stopped,groupMotionExplained.started,textGroupMotion.started,keyGroupMotionExplained.started,groupMotionExplained.stopped,keyGroupMotionExplained.keys,keyGroupMotionExplained.rt,keyGroupMotionExplained.duration,blank160.started,FixationCrossBlank160.started,FixationCrossBlank160.stopped,blank160.stopped,PracticeExplained.started,textPracticeExplained.started,keyPracticeStart.started,PracticeExplained.stopped,keyPracticeStart.keys,keyPracticeStart.rt,keyPracticeStart.duration,causalColor,practiceFrame1.started,ternusObjLeftPrac.started,ternusObjMiddlePrac.started,ternusObjRightPrac.started,FixationCrossPrac.started,portalLeftPrac.started,portalRightPrac.started,BarrierPrac.started,ternusObjLeftPrac.stopped,ternusObjMiddlePrac.stopped,ternusObjRightPrac.stopped,FixationCrossPrac.stopped,portalLeftPrac.stopped,portalRightPrac.stopped,BarrierPrac.stopped,practiceFrame1.stopped,blankISI_Practice.started,FixationCrossBlankPractice.started,FixationCrossBlankPractice.stopped,blankISI_Practice.stopped,practiceFrame2.started,ternusObjLeftPrac_2.started,ternusObjMiddlePrac_2.started,ternusObjRightPrac_2.started,FixationCrossPrac_2.started,portalLeftPrac_2.started,portalRightPrac_2.started,BarrierPrac_2.started,keyPractice.started,ternusObjLeftPrac_2.stopped,ternusObjMiddlePrac_2.stopped,ternusObjRightPrac_2.stopped,portalLeftPrac_2.stopped,portalRightPrac_2.stopped,BarrierPrac_2.stopped,practiceFrame2.stopped,practiceLoop.keyPractice.keys,practiceLoop.keyPractice.rt,practiceLoop.keyPractice.duration,blank500.started,blankText500.started,blankText500.stopped,blank500.stopped,StartScreen.started,textStartMessage.started,keyStart.started,StartScreen.stopped,keyStart.keys,keyStart.rt,keyStart.duration,blockNumber,participantID,ternusFrame1.started,ternusObjLeft.started,ternusObjMiddle.started,ternusObjRight.started,FixationCross.started,portalLeft.started,portalRight.started,Barrier.started,ternusObjLeft.stopped,ternusObjMiddle.stopped,ternusObjRight.stopped,FixationCross.stopped,portalLeft.stopped,portalRight.stopped,Barrier.stopped,ternusFrame1.stopped,blankISI.started,FixationCrossBlank.started,FixationCrossBlank.stopped,blankISI.stopped,ternusFrame2.started,ternusObjLeft_2.started,ternusObjMiddle_2.started,ternusObjRight_2.started,FixationCross_2.started,portalLeft_2.started,portalRight_2.started,Barrier_2.started,key_resp.started,ternusObjLeft_2.stopped,ternusObjMiddle_2.stopped,ternusObjRight_2.stopped,portalLeft_2.stopped,portalRight_2.stopped,Barrier_2.stopped,ternusFrame2.stopped,trialLoop.key_resp.keys,trialLoop.key_resp.rt,trialLoop.key_resp.duration,blockBreak.started,keyBlockContinue.started,textBlockInstructions.started,blockBreak.stopped,blockLoop.keyBlockContinue.keys,blockLoop.keyBlockContinue.rt,blockLoop.keyBlockContinue.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
8,8,0,,,,,,Barrier,0.01,f,0.19269539997912943,None,,,,,,,,,,,,,2,0,2,0,0,8,8,7,164.26376100000925,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.35911020007916,165.37010950013064,,166.15923450002447,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.85874800011516,164.86933690006845,,165.35901210014708,,,,,,,,2,7,164.25200170022435,164.26376100000925,164.26376100000925,164.26376100000925,164.26376100000925,164.26376100000925,164.26376100000925,164.26376100000925,164.4591306000948,164.4591306000948,164.4591306000948,164.4591306000948,164.4591306000948,164.4591306000948,164.4591306000948,164.44875400001183,164.44882720010355,164.4591306000948,164.4758621000219,164.45978610008024,164.4639895001892,164.4758621000219,164.4758621000219,164.4758621000219,164.4758621000219,164.4758621000219,164.4758621000219,164.4758621000219,164.65903820004314,164.6703545001801,164.6703545001801,164.6703545001801,164.6703545001801,164.6703545001801,164.6703545001801,164.8586398002226,f,0.19269539997912943,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
9,9,0,,,,,,Barrier,0.16,j,0.04044619994238019,None,,,,,,,,,,,,,2,0,2,0,0,9,9,11,166.17432240000926,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.25968070002273,167.27000050013885,168.07333510019816,168.0592936000321,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.7597827001009,166.7694247001782,167.27000050013885,167.25961840013042,,,,,,,,2,7,166.16267510014586,166.17432240000926,166.17432240000926,166.17432240000926,166.17432240000926,166.17432240000926,166.17432240000926,166.17432240000926,166.370050100144,166.370050100144,166.370050100144,166.370050100144,166.370050100144,166.370050100144,166.370050100144,166.3595336000435,166.35958730010316,166.370050100144,166.53119940008037,166.51497340016067,166.51892650010996,166.53119940008037,166.53119940008037,166.53119940008037,166.53119940008037,166.53119940008037,166.53119940008037,166.53119940008037,166.71775490022264,166.72759840008803,166.72759840008803,166.72759840008803,166.72759840008803,166.72759840008803,166.72759840008803,166.75967140006833,j,0.04044619994238019,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
10,10,0,,,,,,Portal,0.04,j,0.07202739990316331,None,,,,,,,,,,,,,2,0,2,0,0,10,10,3,168.07333510019816,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0815441000741,169.0921418000944,169.8959069000557,169.88138060015626,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.58183340006508,168.59218510007486,169.0921418000944,169.08149850019254,,,,,,,,2,7,168.06270740018226,168.07333510019816,168.07333510019816,168.07333510019816,168.07333510019816,168.07333510019816,168.07333510019816,168.07333510019816,168.27002330007963,168.27002330007963,168.27002330007963,168.27002330007963,168.27002330007963,168.27002330007963,168.27002330007963,168.25945490016602,168.259527400136,168.27002330007963,168.32080420013517,168.30392830003984,168.3087224001065,168.32080420013517,168.32080420013517,168.32080420013517,168.32080420013517,168.32080420013517,168.32080420013517,168.32080420013517,168.50330080022104,168.5144424000755,168.5144424000755,168.5144424000755,168.5144424000755,168.5144424000755,168.5144424000755,168.5817179000005,j,0.07202739990316331,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
11,11,0,,,,,,Barrier,0.08,j,0.014790000161156058,None,,,,,,,,,,,,,2,0,2,0,0,11,11,10,169.8959069000557,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.88158710021526,170.89203350013122,171.6959327000659,171.68148920009844,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.38194640004076,170.39200340001844,170.89203350013122,170.88154140021652,,,,,,,,2,7,169.88509170012549,169.8959069000557,169.8959069000557,169.8959069000557,169.8959069000557,169.8959069000557,169.8959069000557,169.8959069000557,170.0921524001751,170.0921524001751,170.0921524001751,170.0921524001751,170.0921524001751,170.0921524001751,170.0921524001751,170.08154600020498,170.08159930002876,170.0921524001751,170.17549530020915,170.15924280020408,170.16355640022084,170.17549530020915,170.17549530020915,170.17549530020915,170.17549530020915,170.17549530020915,170.17549530020915,170.17549530020915,170.358828100143,170.36924540018663,170.36924540018663,170.36924540018663,170.36924540018663,170.36924540018663,170.36924540018663,170.3818245001603,j,0.014790000161156058,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
12,12,0,,,,,,Standard,0.02,f,0.13829090003855526,None,,,,,,,,,,,,,2,0,2,0,0,12,12,14,171.6959327000659,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.74794410006143,172.75798710016534,173.56305590015836,173.5481705002021,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.24851510021836,172.25774730020203,172.75798710016534,172.74789570015855,,,,,,,,2,7,171.68483810010366,171.6959327000659,171.6959327000659,171.6959327000659,171.6959327000659,171.6959327000659,171.6959327000659,171.6959327000659,171.89204460009933,171.89204460009933,171.89204460009933,171.89204460009933,171.89204460009933,171.89204460009933,171.89204460009933,171.880950700026,171.8810230002273,171.89204460009933,171.91791700012982,171.90254010003991,171.9059427001048,171.91791700012982,171.91791700012982,171.91791700012982,171.91791700012982,171.91791700012982,171.91791700012982,171.91791700012982,172.1031428000424,172.11442190012895,172.11442190012895,172.11442190012895,172.11442190012895,172.11442190012895,172.11442190012895,172.24838890018873,f,0.13829090003855526,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
13,13,0,,,,,,Portal,0.02,j,0.22201869986020029,None,,,,,,,,,,,,,2,0,2,0,0,13,13,2,173.56305590015836,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.69135880004615,174.70223700022325,175.5058017000556,175.4917911000084,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.19264720007777,174.2023502001539,174.70223700022325,174.69130530022085,,,,,,,,2,7,173.55153250019066,173.56305590015836,173.56305590015836,173.56305590015836,173.56305590015836,173.56305590015836,173.56305590015836,173.56305590015836,173.75897260010242,173.75897260010242,173.75897260010242,173.75897260010242,173.75897260010242,173.75897260010242,173.75897260010242,173.74815750005655,173.74821400013752,173.75897260010242,173.78662390005775,173.77056120010093,173.77453090017661,173.78662390005775,173.78662390005775,173.78662390005775,173.78662390005775,173.78662390005775,173.78662390005775,173.78662390005775,173.96971500013024,173.9800776001066,173.9800776001066,173.9800776001066,173.9800776001066,173.9800776001066,173.9800776001066,174.19252880010754,j,0.22201869986020029,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
14,14,0,,,,,,Portal,0.01,j,0.13782069995068014,None,,,,,,,,,,,,,2,0,2,0,0,14,14,1,175.5058017000556,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5470199000556,176.55764210014604,177.3613561000675,177.34719510003924,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0473294002004,176.05768680013716,176.55764210014604,176.54693180019967,,,,,,,,2,7,175.4958149001468,175.5058017000556,175.5058017000556,175.5058017000556,175.5058017000556,175.5058017000556,175.5058017000556,175.5058017000556,175.70020570000634,175.70020570000634,175.70020570000634,175.70020570000634,175.70020570000634,175.70020570000634,175.70020570000634,175.6914487001486,175.69150160020217,175.70020570000634,175.71298530022614,175.70048930007033,175.7041522001382,175.71298530022614,175.71298530022614,175.71298530022614,175.71298530022614,175.71298530022614,175.71298530022614,175.71298530022614,175.90205440018326,175.91321090003476,175.91321090003476,175.91321090003476,175.91321090003476,175.91321090003476,175.91321090003476,176.04718720004894,j,0.13782069995068014,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
15,15,0,,,,,,Portal,0.16,f,0.15609299996867776,None,,,,,,,,,,,,,2,0,2,0,0,15,15,5,177.3613561000675,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.56899480009452,178.57975670020096,,179.36965870019048,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06952010001987,178.07985820015892,178.57975670020096,178.5689260000363,,,,,,,,2,7,177.35066430014558,177.3613561000675,177.3613561000675,177.3613561000675,177.3613561000675,177.3613561000675,177.3613561000675,177.3613561000675,177.55761720007285,177.55761720007285,177.55761720007285,177.55761720007285,177.55761720007285,177.55761720007285,177.55761720007285,177.54694320005365,177.54699220019393,177.55761720007285,177.71665030019358,177.70215500006452,177.70601380011067,177.71665030019358,177.71665030019358,177.71665030019358,177.71665030019358,177.71665030019358,177.71665030019358,177.71665030019358,177.9020152001176,177.9130807002075,177.9130807002075,177.9130807002075,177.9130807002075,177.9130807002075,177.9130807002075,178.06933260010555,f,0.15609299996867776,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
16,16,0,,,,,,Standard,0.16,f,0.14488580008037388,None,,,,,,,,,,,,,2,0,2,0,0,16,16,17,179.38446280010976,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5801139001269,180.59081650013104,181.39555880008265,181.3807293002028,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.08104330021888,180.09198030014522,180.59081650013104,180.5800538000185,,,,,,,,2,7,179.37311200005934,179.38446280010976,179.38446280010976,179.38446280010976,179.38446280010976,179.38446280010976,179.38446280010976,179.38446280010976,179.5804365000222,179.5804365000222,179.5804365000222,179.5804365000222,179.5804365000222,179.5804365000222,179.5804365000222,179.5699120000936,179.56996800005436,179.5804365000222,179.74151270021684,179.72549150022678,179.72903970000334,179.74151270021684,179.74151270021684,179.74151270021684,179.74151270021684,179.74151270021684,179.74151270021684,179.74151270021684,179.92492820019834,179.9360170001164,179.9360170001164,179.9360170001164,179.9360170001164,179.9360170001164,179.9360170001164,180.08091690018773,f,0.14488580008037388,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
17,17,0,,,,,,Barrier,0.02,j,0.19311800017021596,None,,,,,,,,,,,,,2,0,2,0,0,17,17,8,181.39555880008265,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.50266590015963,182.513686100021,183.3262516001705,183.30191380018368,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.00239110016264,182.01276430021971,,182.50256950012408,,,,,,,,2,7,181.38403590000235,181.39555880008265,181.39555880008265,181.39555880008265,181.39555880008265,181.39555880008265,181.39555880008265,181.39555880008265,181.59150290000252,181.59150290000252,181.59150290000252,181.59150290000252,181.59150290000252,181.59150290000252,181.59150290000252,181.58128350018524,181.58133860002272,181.59150290000252,181.61942950007506,181.6031565000303,181.6071748000104,181.61942950007506,181.61942950007506,181.61942950007506,181.61942950007506,181.61942950007506,181.61942950007506,181.61942950007506,181.80166440014727,181.82389680016786,181.82389680016786,181.82389680016786,181.82389680016786,181.82389680016786,181.82389680016786,182.0022509000264,j,0.19311800017021596,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
0,0,0,,,,,,Barrier,0.16,f,0.06746459985151887,None,,,,,,,,,,,,,3,0,3,0,0,0,0,11,186.6279012002051,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.75146350008436,187.76199260004796,188.5659279001411,188.55118650011718,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.25219760020263,187.2611726000905,187.76199260004796,187.7514005000703,,,,,,,,3,7,186.61697630002163,186.6279012002051,186.6279012002051,186.6279012002051,186.6279012002051,186.6279012002051,186.6279012002051,186.6279012002051,186.82870960002765,186.82870960002765,186.82870960002765,186.82870960002765,186.82870960002765,186.82870960002765,186.82870960002765,186.81818650010973,186.81824230006896,186.82870960002765,186.99054470006377,186.97381780017167,186.97769080009311,186.99054470006377,186.99054470006377,186.99054470006377,186.99054470006377,186.99054470006377,186.99054470006377,186.99054470006377,187.1730668002274,187.18455560016446,187.18455560016446,187.18455560016446,187.18455560016446,187.18455560016446,187.18455560016446,187.25208260002546,f,0.06746459985151887,None,183.31785770016722,183.3262516001705,183.3262516001705,185.80571300000884,space,2.4744677001144737,None,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
1,1,0,,,,,,Portal,0.01,j,0.2554002001415938,None,,,,,,,,,,,,,3,0,3,0,0,1,1,1,188.5659279001411,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.71809400012717,189.72857640008442,190.53294380009174,190.5176780000329,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.21848910022527,189.228609100217,189.72857640008442,189.71804700000212,,,,,,,,3,7,188.55468480009586,188.5659279001411,188.5659279001411,188.5659279001411,188.5659279001411,188.5659279001411,188.5659279001411,188.5659279001411,188.7619108001236,188.7619108001236,188.7619108001236,188.7619108001236,188.7619108001236,188.7619108001236,188.7619108001236,188.75144100002944,188.75149620021693,188.7619108001236,188.77854050020687,188.76252250000834,188.76651000021957,188.77854050020687,188.77854050020687,188.77854050020687,188.77854050020687,188.77854050020687,188.77854050020687,188.77854050020687,188.9620426001493,188.97323520015925,188.97323520015925,188.97323520015925,188.97323520015925,188.97323520015925,188.97323520015925,189.21836800011806,j,0.2554002001415938,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
2,2,0,,,,,,Barrier,0.08,j,0.1544313000049442,None,,,,,,,,,,,,,3,0,3,0,0,2,2,10,190.53294380009174,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.6512760000769,191.66178870014846,192.46558820013888,192.45120180002414,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.15152630000375,191.16185230016708,191.66178870014846,191.65122830006294,,,,,,,,3,7,190.5211571000982,190.53294380009174,190.53294380009174,190.53294380009174,190.53294380009174,190.53294380009174,190.53294380009174,190.53294380009174,190.72867690003477,190.72867690003477,190.72867690003477,190.72867690003477,190.72867690003477,190.72867690003477,190.72867690003477,190.71802470018156,190.71807690011337,190.72867690003477,190.81231540022418,190.79599240003154,190.80030490015633,190.81231540022418,190.81231540022418,190.81231540022418,190.81231540022418,190.81231540022418,190.81231540022418,190.81231540022418,190.99512830004096,191.0065205001738,191.0065205001738,191.0065205001738,191.0065205001738,191.0065205001738,191.0065205001738,191.15140680014156,j,0.1544313000049442,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
3,3,0,,,,,,Portal,0.16,f,0.227262900210917,None,,,,,,,,,,,,,3,0,3,0,0,3,3,5,192.46558820013888,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.74039140017703,193.7504137000069,194.55541470018215,194.5399202001281,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.2404114000965,193.2501560000237,193.7504137000069,193.74032970005646,,,,,,,,3,7,192.4545299001038,192.46558820013888,192.46558820013888,192.46558820013888,192.46558820013888,192.46558820013888,192.46558820013888,192.46558820013888,192.66159930010326,192.66159930010326,192.66159930010326,192.66159930010326,192.66159930010326,192.66159930010326,192.66159930010326,192.65167380007915,192.65172760002315,192.66159930010326,192.8229702000972,192.80673530022614,192.81097140000202,192.8229702000972,192.8229702000972,192.8229702000972,192.8229702000972,192.8229702000972,192.8229702000972,192.8229702000972,193.0056100001093,193.01748940022662,193.01748940022662,193.01748940022662,193.01748940022662,193.01748940022662,193.01748940022662,193.24026640015654,f,0.227262900210917,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
4,4,0,,,,,,Portal,0,f,0.3104265001602471,None,,,,,,,,,,,,,3,0,3,0,0,4,4,0,194.55541470018215,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.75088870013133,195.76170830009505,196.56515360018238,196.55091050011106,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.25131320022047,195.26156130013987,195.76170830009505,195.75083120004274,,,,,,,,3,7,194.54342380003072,194.55541470018215,194.55541470018215,194.55541470018215,194.55541470018215,194.55541470018215,194.55541470018215,194.55541470018215,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.74005500017665,194.7401100001298,194.75642720004544,194.75642720004544,194.74024510011077,194.74431100022048,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.75642720004544,194.93971200007945,194.95045350003056,194.95045350003056,194.95045350003056,194.95045350003056,194.95045350003056,194.95045350003056,195.25118640018627,f,0.3104265001602471,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
5,5,0,,,,,,Barrier,0.01,f,0.26499069994315505,None,,,,,,,,,,,,,3,0,3,0,0,5,5,7,196.56515360018238,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.72797660017386,197.7388091001194,198.54267260013148,198.52839920017868,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2291927000042,197.23849620018154,197.7388091001194,197.72791910008527,,,,,,,,3,7,196.554265800165,196.56515360018238,196.56515360018238,196.56515360018238,196.56515360018238,196.56515360018238,196.56515360018238,196.56515360018238,196.76154870004393,196.76154870004393,196.76154870004393,196.76154870004393,196.76154870004393,196.76154870004393,196.76154870004393,196.7510350001976,196.75110650015995,196.76154870004393,196.77873850008473,196.7621796000749,196.76626090006903,196.77873850008473,196.77873850008473,196.77873850008473,196.77873850008473,196.77873850008473,196.77873850008473,196.77873850008473,196.9615142000839,196.97254550014623,196.97254550014623,196.97254550014623,196.97254550014623,196.97254550014623,196.97254550014623,197.22907280013897,f,0.26499069994315505,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
6,6,0,,,,,,Standard,0.04,f,0.1783027001656592,None,,,,,,,,,,,,,3,0,3,0,0,6,6,15,198.54267260013148,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.65090740006417,199.66156330006197,200.46605550008826,200.45072280010208,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.15128620015457,199.16158390021883,199.66156330006197,199.65084870019928,,,,,,,,3,7,198.53183200000785,198.54267260013148,198.54267260013148,198.54267260013148,198.54267260013148,198.54267260013148,198.54267260013148,198.54267260013148,198.73837590008043,198.73837590008043,198.73837590008043,198.73837590008043,198.73837590008043,198.73837590008043,198.73837590008043,198.72888300009072,198.7289353001397,198.73837590008043,198.77763160015456,198.7618769002147,198.76542790001258,198.77763160015456,198.77763160015456,198.77763160015456,198.77763160015456,198.77763160015456,198.77763160015456,198.77763160015456,198.96141450013965,198.9725854001008,198.9725854001008,198.9725854001008,198.9725854001008,198.9725854001008,198.9725854001008,199.1511751001235,f,0.1783027001656592,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
7,7,0,,,,,,Standard,0.02,f,0.1985764999408275,None,,,,,,,,,,,,,3,0,3,0,0,7,7,14,200.46605550008826,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.57313450006768,201.5836356000509,202.3875405001454,202.3728560002055,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.07314450014383,201.08339190017432,201.5836356000509,201.5730869001709,,,,,,,,3,7,200.45404990017414,200.46605550008826,200.46605550008826,200.46605550008826,200.46605550008826,200.46605550008826,200.46605550008826,200.46605550008826,200.661759900162,200.661759900162,200.661759900162,200.661759900162,200.661759900162,200.661759900162,200.661759900162,200.6506538002286,200.6507074001711,200.661759900162,200.6886938000098,200.67320780013688,200.6767642002087,200.6886938000098,200.6886938000098,200.6886938000098,200.6886938000098,200.6886938000098,200.6886938000098,200.6886938000098,200.87242120015435,200.88288610009477,200.88288610009477,200.88288610009477,200.88288610009477,200.88288610009477,200.88288610009477,201.07302150013857,f,0.1985764999408275,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
